sip_id,investor_id,amfi_code,sip_amount,start_date,end_date,status
SIP1734,INV04197,104,10000,2022-01-01,2025-12-31,Active
SIP1735,INV00367,105,500,2022-01-01,2025-12-31,Active
SIP1736,INV01252,131,1000,2022-01-01,2025-12-31,Active
SIP1737,INV01532,111,1000,2022-01-01,2025-12-31,Active
SIP1738,INV03776,114,500,2022-01-01,2025-12-31,Active
SIP1739,INV04308,137,10000,2022-01-01,2025-12-31,Active
SIP1740,INV02355,105,500,2022-01-01,2025-12-31,Active
SIP1741,INV00372,130,500,2022-01-01,2025-12-31,Active
SIP1742,INV02956,127,500,2022-01-01,2025-12-31,Active
SIP1743,INV01924,109,500,2022-01-01,2025-12-31,Active
SIP1744,INV04551,139,1000,2022-01-01,2025-12-31,Active
SIP1745,INV02215,109,5000,2022-01-01,2025-12-31,Active
SIP1746,INV02492,137,10000,2022-01-01,2025-12-31,Active
SIP1747,INV04932,100,5000,2022-01-01,2025-12-31,Active
SIP1748,INV01795,118,1000,2022-01-01,2025-12-31,Active
SIP1749,INV03537,100,500,2022-01-01,2025-12-31,Active
SIP1750,INV04020,120,1000,2022-01-01,2025-12-31,Active
SIP1751,INV03546,127,1000,2022-01-01,2025-12-31,Active
SIP1752,INV01660,136,10000,2022-01-01,2025-12-31,Active
SIP1753,INV01735,117,500,2022-01-01,2025-12-31,Active
SIP1754,INV01545,120,5000,2022-01-01,2025-12-31,Active
SIP1755,INV02116,128,500,2022-01-01,2025-12-31,Active
SIP1756,INV02495,111,1000,2022-01-01,2025-12-31,Active
SIP1757,INV01745,136,10000,2022-01-01,2025-12-31,Active
SIP1758,INV01158,123,10000,2022-01-01,2025-12-31,Active
SIP1759,INV03899,111,5000,2022-01-01,2025-12-31,Active
SIP1760,INV04034,108,10000,2022-01-01,2025-12-31,Active
SIP1761,INV04814,139,10000,2022-01-01,2025-12-31,Active
SIP1762,INV04919,117,5000,2022-01-01,2025-12-31,Active
SIP1763,INV03400,137,5000,2022-01-01,2025-12-31,Active
SIP1764,INV02755,123,1000,2022-01-01,2025-12-31,Active
SIP1765,INV02715,119,1000,2022-01-01,2025-12-31,Active
SIP1766,INV04448,112,10000,2022-01-01,2025-12-31,Active
SIP1767,INV03606,119,1000,2022-01-01,2025-12-31,Active
SIP1768,INV02727,130,10000,2022-01-01,2025-12-31,Active
SIP1769,INV01930,117,1000,2022-01-01,2025-12-31,Active
SIP1770,INV02041,107,500,2022-01-01,2025-12-31,Active
SIP1771,INV02306,133,1000,2022-01-01,2025-12-31,Active
SIP1772,INV00056,130,5000,2022-01-01,2025-12-31,Active
SIP1773,INV00789,120,5000,2022-01-01,2025-12-31,Active
SIP1774,INV03736,115,1000,2022-01-01,2025-12-31,Active
SIP1775,INV02541,130,5000,2022-01-01,2025-12-31,Active
SIP1776,INV04635,114,5000,2022-01-01,2025-12-31,Active
SIP1777,INV04722,100,5000,2022-01-01,2025-12-31,Active
SIP1778,INV02470,112,1000,2022-01-01,2025-12-31,Active
SIP1779,INV00829,103,500,2022-01-01,2025-12-31,Active
SIP1780,INV04751,106,1000,2022-01-01,2025-12-31,Active
SIP1781,INV02318,118,500,2022-01-01,2025-12-31,Active
SIP1782,INV04235,136,5000,2022-01-01,2025-12-31,Active
SIP1783,INV04641,108,500,2022-01-01,2025-12-31,Active
SIP1784,INV01767,127,5000,2022-01-01,2025-12-31,Active
SIP1785,INV03410,101,1000,2022-01-01,2025-12-31,Active
SIP1786,INV02525,115,10000,2022-01-01,2025-12-31,Active
SIP1787,INV01300,124,500,2022-01-01,2025-12-31,Active
SIP1788,INV00077,107,5000,2022-01-01,2025-12-31,Active
SIP1789,INV00248,129,500,2022-01-01,2025-12-31,Active
SIP1790,INV03430,118,1000,2022-01-01,2025-12-31,Active
SIP1791,INV04640,134,5000,2022-01-01,2025-12-31,Active
SIP1792,INV04569,135,1000,2022-01-01,2025-12-31,Active
SIP1793,INV00403,100,5000,2022-01-01,2025-12-31,Active
SIP1794,INV03647,121,10000,2022-01-01,2025-12-31,Active
SIP1795,INV02407,124,500,2022-01-01,2025-12-31,Active
SIP1796,INV03276,107,10000,2022-01-01,2025-12-31,Active
SIP1797,INV04979,116,10000,2022-01-01,2025-12-31,Active
SIP1798,INV00723,105,1000,2022-01-01,2025-12-31,Active
SIP1799,INV03643,100,10000,2022-01-01,2025-12-31,Active
SIP1800,INV02889,133,5000,2022-01-01,2025-12-31,Active
SIP1801,INV01186,138,1000,2022-01-01,2025-12-31,Active
SIP1802,INV00962,113,500,2022-01-01,2025-12-31,Active
SIP1803,INV02837,109,500,2022-01-01,2025-12-31,Active
SIP1804,INV03095,113,1000,2022-01-01,2025-12-31,Active
SIP1805,INV04801,133,5000,2022-01-01,2025-12-31,Active
SIP1806,INV00103,130,500,2022-01-01,2025-12-31,Active
SIP1807,INV02723,113,1000,2022-01-01,2025-12-31,Active
SIP1808,INV01742,137,10000,2022-01-01,2025-12-31,Active
SIP1809,INV03491,115,5000,2022-01-01,2025-12-31,Active
SIP1810,INV02046,128,5000,2022-01-01,2025-12-31,Active
SIP1811,INV00653,104,500,2022-01-01,2025-12-31,Active
SIP1812,INV04269,120,5000,2022-01-01,2025-12-31,Active
SIP1813,INV00143,103,5000,2022-01-01,2025-12-31,Active
SIP1814,INV01995,116,10000,2022-01-01,2025-12-31,Active
SIP1815,INV01642,110,5000,2022-01-01,2025-12-31,Active
SIP1816,INV02890,104,1000,2022-01-01,2025-12-31,Active
SIP1817,INV02024,121,500,2022-01-01,2025-12-31,Active
SIP1818,INV04441,137,1000,2022-01-01,2025-12-31,Active
SIP1819,INV04070,136,500,2022-01-01,2025-12-31,Active
SIP1820,INV04695,109,500,2022-01-01,2025-12-31,Active
SIP1821,INV02534,133,5000,2022-01-01,2025-12-31,Active
SIP1822,INV00308,128,1000,2022-01-01,2025-12-31,Active
SIP1823,INV01733,103,5000,2022-01-01,2025-12-31,Active
SIP1824,INV02725,106,5000,2022-01-01,2025-12-31,Active
SIP1825,INV00618,107,5000,2022-01-01,2025-12-31,Active
SIP1826,INV04817,128,500,2022-01-01,2025-12-31,Active
SIP1827,INV04845,102,1000,2022-01-01,2025-12-31,Active
SIP1828,INV02792,131,5000,2022-01-01,2025-12-31,Active
SIP1829,INV04655,113,1000,2022-01-01,2025-12-31,Active
SIP1830,INV02627,125,500,2022-01-01,2025-12-31,Active
SIP1831,INV04550,127,500,2022-01-01,2025-12-31,Active
SIP1832,INV01469,138,10000,2022-01-01,2025-12-31,Active
SIP1833,INV01274,122,500,2022-01-01,2025-12-31,Active
SIP1834,INV00878,122,5000,2022-01-01,2025-12-31,Active
SIP1835,INV01479,117,1000,2022-01-01,2025-12-31,Active
SIP1836,INV03440,100,10000,2022-01-01,2025-12-31,Active
SIP1837,INV00040,127,500,2022-01-01,2025-12-31,Active
SIP1838,INV03793,132,1000,2022-01-01,2025-12-31,Active
SIP1839,INV00530,120,1000,2022-01-01,2025-12-31,Active
SIP1840,INV01773,128,10000,2022-01-01,2025-12-31,Active
SIP1841,INV04407,105,1000,2022-01-01,2025-12-31,Active
SIP1842,INV04658,126,5000,2022-01-01,2025-12-31,Active
SIP1843,INV00375,134,5000,2022-01-01,2025-12-31,Active
SIP1844,INV00662,100,10000,2022-01-01,2025-12-31,Active
SIP1845,INV01287,122,500,2022-01-01,2025-12-31,Active
SIP1846,INV02315,107,500,2022-01-01,2025-12-31,Active
SIP1847,INV00935,119,10000,2022-01-01,2025-12-31,Active
SIP1848,INV00080,120,1000,2022-01-01,2025-12-31,Active
SIP1849,INV04550,101,10000,2022-01-01,2025-12-31,Active
SIP1850,INV03380,115,500,2022-01-01,2025-12-31,Active
SIP1851,INV04094,111,10000,2022-01-01,2025-12-31,Active
SIP1852,INV03041,107,1000,2022-01-01,2025-12-31,Active
SIP1853,INV02181,116,1000,2022-01-01,2025-12-31,Active
SIP1854,INV01209,121,500,2022-01-01,2025-12-31,Active
SIP1855,INV02955,133,1000,2022-01-01,2025-12-31,Active
SIP1856,INV02182,115,5000,2022-01-01,2025-12-31,Active
SIP1857,INV03898,128,1000,2022-01-01,2025-12-31,Active
SIP1858,INV02098,113,500,2022-01-01,2025-12-31,Active
SIP1859,INV00414,126,10000,2022-01-01,2025-12-31,Active
SIP1860,INV00845,125,5000,2022-01-01,2025-12-31,Active
SIP1861,INV04682,130,5000,2022-01-01,2025-12-31,Active
SIP1862,INV03301,114,1000,2022-01-01,2025-12-31,Active
SIP1863,INV02450,117,10000,2022-01-01,2025-12-31,Active
SIP1864,INV03390,126,5000,2022-01-01,2025-12-31,Active
SIP1865,INV02082,114,5000,2022-01-01,2025-12-31,Active
SIP1866,INV00778,115,5000,2022-01-01,2025-12-31,Active
SIP1867,INV04510,130,500,2022-01-01,2025-12-31,Active
SIP1868,INV01601,135,10000,2022-01-01,2025-12-31,Active
SIP1869,INV01658,119,1000,2022-01-01,2025-12-31,Active
SIP1870,INV01978,122,1000,2022-01-01,2025-12-31,Active
SIP1871,INV03457,110,5000,2022-01-01,2025-12-31,Active
SIP1872,INV03112,137,1000,2022-01-01,2025-12-31,Active
SIP1873,INV04582,118,500,2022-01-01,2025-12-31,Active
SIP1874,INV02801,123,500,2022-01-01,2025-12-31,Active
SIP1875,INV03359,114,5000,2022-01-01,2025-12-31,Active
SIP1876,INV02486,125,1000,2022-01-01,2025-12-31,Active
SIP1877,INV01697,130,5000,2022-01-01,2025-12-31,Active
SIP1878,INV03290,137,10000,2022-01-01,2025-12-31,Active
SIP1879,INV04471,137,1000,2022-01-01,2025-12-31,Active
SIP1880,INV00660,112,500,2022-01-01,2025-12-31,Active
SIP1881,INV00923,135,1000,2022-01-01,2025-12-31,Active
SIP1882,INV01627,112,10000,2022-01-01,2025-12-31,Active
SIP1883,INV02321,110,1000,2022-01-01,2025-12-31,Active
SIP1884,INV00141,111,10000,2022-01-01,2025-12-31,Active
SIP1885,INV03958,108,5000,2022-01-01,2025-12-31,Active
SIP1886,INV01963,114,500,2022-01-01,2025-12-31,Active
SIP1887,INV03630,117,1000,2022-01-01,2025-12-31,Active
SIP1888,INV03604,109,5000,2022-01-01,2025-12-31,Active
SIP1889,INV04683,115,10000,2022-01-01,2025-12-31,Active
SIP1890,INV00618,110,10000,2022-01-01,2025-12-31,Active
SIP1891,INV00157,115,10000,2022-01-01,2025-12-31,Active
SIP1892,INV04743,116,10000,2022-01-01,2025-12-31,Active
SIP1893,INV02194,109,1000,2022-01-01,2025-12-31,Active
SIP1894,INV00293,118,1000,2022-01-01,2025-12-31,Active
SIP1895,INV02098,113,10000,2022-01-01,2025-12-31,Active
SIP1896,INV04295,128,1000,2022-01-01,2025-12-31,Active
SIP1897,INV03989,105,10000,2022-01-01,2025-12-31,Active
SIP1898,INV04094,118,500,2022-01-01,2025-12-31,Active
SIP1899,INV02551,114,10000,2022-01-01,2025-12-31,Active
SIP1900,INV03728,105,5000,2022-01-01,2025-12-31,Active
SIP1901,INV02875,131,1000,2022-01-01,2025-12-31,Active
SIP1902,INV04089,110,5000,2022-01-01,2025-12-31,Active
SIP1903,INV00088,117,1000,2022-01-01,2025-12-31,Active
SIP1904,INV01051,112,500,2022-01-01,2025-12-31,Active
SIP1905,INV00084,117,5000,2022-01-01,2025-12-31,Active
SIP1906,INV03439,132,5000,2022-01-01,2025-12-31,Active
SIP1907,INV00617,136,500,2022-01-01,2025-12-31,Active
SIP1908,INV00482,130,500,2022-01-01,2025-12-31,Active
SIP1909,INV00456,105,5000,2022-01-01,2025-12-31,Active
SIP1910,INV01889,115,1000,2022-01-01,2025-12-31,Active
SIP1911,INV04781,119,10000,2022-01-01,2025-12-31,Active
SIP1912,INV04449,105,1000,2022-01-01,2025-12-31,Active
SIP1913,INV03184,113,1000,2022-01-01,2025-12-31,Active
SIP1914,INV02944,136,5000,2022-01-01,2025-12-31,Active
SIP1915,INV04882,108,5000,2022-01-01,2025-12-31,Active
SIP1916,INV00169,106,1000,2022-01-01,2025-12-31,Active
SIP1917,INV03974,135,10000,2022-01-01,2025-12-31,Active
SIP1918,INV02557,101,500,2022-01-01,2025-12-31,Active
SIP1919,INV00615,122,10000,2022-01-01,2025-12-31,Active
SIP1920,INV04232,129,1000,2022-01-01,2025-12-31,Active
SIP1921,INV03208,115,10000,2022-01-01,2025-12-31,Active
SIP1922,INV04444,100,500,2022-01-01,2025-12-31,Active
SIP1923,INV02461,127,500,2022-01-01,2025-12-31,Active
SIP1924,INV02580,122,1000,2022-01-01,2025-12-31,Active
SIP1925,INV00895,135,500,2022-01-01,2025-12-31,Active
SIP1926,INV03668,120,5000,2022-01-01,2025-12-31,Active
SIP1927,INV00886,103,1000,2022-01-01,2025-12-31,Active
SIP1928,INV01562,122,5000,2022-01-01,2025-12-31,Active
SIP1929,INV00227,124,5000,2022-01-01,2025-12-31,Active
SIP1930,INV02331,110,500,2022-01-01,2025-12-31,Active
SIP1931,INV00458,137,10000,2022-01-01,2025-12-31,Active
SIP1932,INV04832,119,5000,2022-01-01,2025-12-31,Active
SIP1933,INV02070,108,1000,2022-01-01,2025-12-31,Active
SIP1934,INV03076,127,5000,2022-01-01,2025-12-31,Active
SIP1935,INV03425,132,1000,2022-01-01,2025-12-31,Active
SIP1936,INV01336,120,5000,2022-01-01,2025-12-31,Active
SIP1937,INV02904,107,500,2022-01-01,2025-12-31,Active
SIP1938,INV01134,107,1000,2022-01-01,2025-12-31,Active
SIP1939,INV02648,121,5000,2022-01-01,2025-12-31,Active
SIP1940,INV03555,139,1000,2022-01-01,2025-12-31,Active
SIP1941,INV01096,124,1000,2022-01-01,2025-12-31,Active
SIP1942,INV01729,117,10000,2022-01-01,2025-12-31,Active
SIP1943,INV04038,102,1000,2022-01-01,2025-12-31,Active
SIP1944,INV04671,109,10000,2022-01-01,2025-12-31,Active
SIP1945,INV04749,102,1000,2022-01-01,2025-12-31,Active
SIP1946,INV01801,131,10000,2022-01-01,2025-12-31,Active
SIP1947,INV01265,103,500,2022-01-01,2025-12-31,Active
SIP1948,INV00063,132,1000,2022-01-01,2025-12-31,Active
SIP1949,INV01761,117,10000,2022-01-01,2025-12-31,Active
SIP1950,INV01279,121,10000,2022-01-01,2025-12-31,Active
SIP1951,INV04494,116,10000,2022-01-01,2025-12-31,Active
SIP1952,INV01370,114,5000,2022-01-01,2025-12-31,Active
SIP1953,INV03385,107,10000,2022-01-01,2025-12-31,Active
SIP1954,INV01221,119,10000,2022-01-01,2025-12-31,Active
SIP1955,INV02152,114,10000,2022-01-01,2025-12-31,Active
SIP1956,INV01541,112,5000,2022-01-01,2025-12-31,Active
SIP1957,INV01494,121,1000,2022-01-01,2025-12-31,Active
SIP1958,INV03672,137,5000,2022-01-01,2025-12-31,Active
SIP1959,INV02493,131,5000,2022-01-01,2025-12-31,Active
SIP1960,INV00426,129,10000,2022-01-01,2025-12-31,Active
SIP1961,INV01275,114,5000,2022-01-01,2025-12-31,Active
SIP1962,INV04713,134,1000,2022-01-01,2025-12-31,Active
SIP1963,INV02529,113,1000,2022-01-01,2025-12-31,Active
SIP1964,INV01687,132,10000,2022-01-01,2025-12-31,Active
SIP1965,INV02014,135,5000,2022-01-01,2025-12-31,Active
SIP1966,INV01418,104,1000,2022-01-01,2025-12-31,Active
SIP1967,INV02353,132,5000,2022-01-01,2025-12-31,Active
SIP1968,INV03133,136,500,2022-01-01,2025-12-31,Active
SIP1969,INV00849,136,5000,2022-01-01,2025-12-31,Active
SIP1970,INV03889,102,5000,2022-01-01,2025-12-31,Active
SIP1971,INV01935,113,500,2022-01-01,2025-12-31,Active
SIP1972,INV02560,133,1000,2022-01-01,2025-12-31,Active
SIP1973,INV02573,106,500,2022-01-01,2025-12-31,Active
SIP1974,INV00035,103,5000,2022-01-01,2025-12-31,Active
SIP1975,INV00538,101,10000,2022-01-01,2025-12-31,Active
SIP1976,INV00898,118,10000,2022-01-01,2025-12-31,Active
SIP1977,INV01943,101,5000,2022-01-01,2025-12-31,Active
SIP1978,INV04742,139,1000,2022-01-01,2025-12-31,Active
SIP1979,INV02570,103,10000,2022-01-01,2025-12-31,Active
SIP1980,INV00337,111,1000,2022-01-01,2025-12-31,Active
SIP1981,INV02607,124,500,2022-01-01,2025-12-31,Active
SIP1982,INV03031,100,500,2022-01-01,2025-12-31,Active
SIP1983,INV01468,134,500,2022-01-01,2025-12-31,Active
SIP1984,INV00919,133,500,2022-01-01,2025-12-31,Active
SIP1985,INV02540,107,5000,2022-01-01,2025-12-31,Active
SIP1986,INV01756,116,500,2022-01-01,2025-12-31,Active
SIP1987,INV03950,116,1000,2022-01-01,2025-12-31,Active
SIP1988,INV02515,138,500,2022-01-01,2025-12-31,Active
SIP1989,INV00364,108,10000,2022-01-01,2025-12-31,Active
SIP1990,INV02581,105,500,2022-01-01,2025-12-31,Active
SIP1991,INV01599,118,5000,2022-01-01,2025-12-31,Active
SIP1992,INV04326,109,10000,2022-01-01,2025-12-31,Active
SIP1993,INV00545,120,1000,2022-01-01,2025-12-31,Active
SIP1994,INV01715,127,1000,2022-01-01,2025-12-31,Active
SIP1995,INV01065,104,5000,2022-01-01,2025-12-31,Active
SIP1996,INV03552,126,5000,2022-01-01,2025-12-31,Active
SIP1997,INV03530,126,10000,2022-01-01,2025-12-31,Active
SIP1998,INV01129,105,500,2022-01-01,2025-12-31,Active
SIP1999,INV00892,109,500,2022-01-01,2025-12-31,Active
