transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,nav_at_transaction,state,kyc_status
TXN000255,INV00094,125497,2020-06-14,Switch,131494.12,1781.032,23.7516,Gujarat,KYC_VERIFIED
TXN000256,INV00229,120841,2023-06-26,Redemption,416173.79,3258.027,155.9996,UP,KYC_REJECTED
TXN000257,INV00151,118844,2022-12-10,Lumpsum,230781.58,3179.511,84.8149,UP,KYC_VERIFIED
TXN000258,INV00313,118632,2021-04-27,Lumpsum,139178.64,945.582,178.5609,Delhi,NOT_KYC
TXN000259,INV00094,119551,2023-11-16,Switch,164482.48,2245.631,297.4034,Delhi,KYC_VERIFIED
TXN000261,INV00179,118846,2021-05-11,Redemption,211255.2,6484.715,267.2552,West Bengal,NOT_KYC
TXN000262,INV00360,118844,2024-07-03,Lumpsum,201330.42,1151.222,28.0097,UP,KYC_VERIFIED
TXN000263,INV00444,118840,2021-11-17,Redemption,306837.92,1582.601,39.6201,Maharashtra,KYC_PENDING
TXN000264,INV00128,120841,2022-07-09,SIP,318014.99,6296.807,137.5979,Tamil Nadu,NOT_KYC
TXN000265,INV00146,118632,2023-01-04,Lumpsum,207221.26,2141.867,263.558,Rajasthan,KYC_PENDING
TXN000266,INV00040,118632,2024-06-25,Lumpsum,403338.74,3560.383,14.1575,Tamil Nadu,KYC_REJECTED
TXN000267,INV00203,118842,2023-01-10,Redemption,379268.92,15330.742,212.1168,Gujarat,KYC_VERIFIED
TXN000268,INV00193,118846,2024-10-30,Lumpsum,255573.21,3310.899,104.57,Gujarat,KYC_VERIFIED
TXN000269,INV00349,118843,2020-02-28,Dividend,83041.05,1911.454,50.4578,Tamil Nadu,KYC_REJECTED
TXN000270,INV00474,118844,2022-02-19,Redemption,216679.25,1285.973,187.9013,Rajasthan,KYC_REJECTED
TXN000271,INV00257,118846,2022-12-13,Lumpsum,380709.33,1915.309,253.8026,Gujarat,NOT_KYC
TXN000272,INV00343,120503,2021-11-03,Lumpsum,77480.65,456.979,58.5929,UP,KYC_VERIFIED
TXN000273,INV00107,125497,2021-03-05,Redemption,373023.18,1968.641,161.6567,Gujarat,KYC_PENDING
TXN000274,INV00070,118841,2024-11-22,Redemption,374611.56,1976.834,213.7028,West Bengal,KYC_PENDING
TXN000275,INV00015,118842,2020-10-21,Lumpsum,264827.55,6894.179,156.6875,UP,NOT_KYC
TXN000276,INV00041,118844,2021-04-08,SIP,415665.34,4762.818,203.093,Delhi,KYC_PENDING
TXN000277,INV00387,118835,2023-07-30,Redemption,316831.02,3128.752,109.2157,Rajasthan,KYC_PENDING
TXN000278,INV00430,118825,2023-08-24,Switch,64968.12,619.074,217.0127,Maharashtra,KYC_VERIFIED
TXN000279,INV00362,118835,2021-11-08,Switch,106876.29,2076.011,283.0403,UP,KYC_PENDING
TXN000280,INV00415,120841,2020-12-14,Switch,275600.05,1487.09,16.5671,Tamil Nadu,KYC_VERIFIED
TXN000281,INV00176,120503,2024-04-12,Redemption,363547.03,5578.68,129.0579,Delhi,KYC_REJECTED
TXN000282,INV00054,118841,2022-07-27,Redemption,324794.89,3229.59,171.7961,Karnataka,KYC_VERIFIED
TXN000283,INV00205,118845,2022-05-12,Switch,318997.09,5881.121,123.3825,West Bengal,NOT_KYC
TXN000284,INV00264,118846,2020-01-21,Lumpsum,148861.48,980.873,135.058,Delhi,KYC_PENDING
TXN000285,INV00494,125497,2023-12-28,Lumpsum,89568.75,1402.789,184.6634,West Bengal,KYC_REJECTED
TXN000287,INV00491,118845,2024-09-16,Lumpsum,296615.91,3290.916,19.2144,Rajasthan,KYC_VERIFIED
TXN000288,INV00066,118844,2023-05-02,SIP,161853.96,3064.029,287.0124,Maharashtra,KYC_VERIFIED
TXN000289,INV00444,118834,2024-01-17,Redemption,472688.56,12666.387,74.9152,West Bengal,NOT_KYC
TXN000290,INV00281,118844,2023-07-03,SIP,27143.85,1572.984,205.361,Karnataka,KYC_VERIFIED
TXN000291,INV00102,118825,2021-02-27,Redemption,228788.63,2638.761,16.141,UP,NOT_KYC
TXN000292,INV00164,125497,2022-11-13,Redemption,383589.82,4824.743,135.1331,West Bengal,NOT_KYC
TXN000293,INV00254,118845,2023-09-29,Redemption,449037.98,3805.867,187.3656,West Bengal,KYC_VERIFIED
TXN000294,INV00123,119551,2024-12-29,Redemption,171630.35,4840.014,215.9213,Karnataka,NOT_KYC
TXN000295,INV00491,119092,2021-09-07,Lumpsum,257216.06,1424.717,172.1537,West Bengal,KYC_PENDING
TXN000296,INV00188,118837,2020-09-25,Lumpsum,369664.74,2258.033,27.8939,UP,KYC_REJECTED
TXN000297,INV00333,118843,2020-12-01,Redemption,387533.6,13696.994,29.4593,Tamil Nadu,KYC_VERIFIED
TXN000298,INV00364,118836,2024-08-31,Lumpsum,453884.95,6416.496,27.4122,Delhi,KYC_VERIFIED
TXN000299,INV00452,120841,2022-08-27,Lumpsum,315522.19,3219.168,17.459,Tamil Nadu,KYC_VERIFIED
TXN000300,INV00440,120503,2021-01-21,Lumpsum,411355.88,9625.164,281.7857,Tamil Nadu,KYC_VERIFIED
TXN000301,INV00103,118836,2020-01-20,Redemption,368523.91,6777.476,196.7559,Maharashtra,KYC_REJECTED
TXN000302,INV00422,118835,2020-07-03,Dividend,88425.71,487.936,114.8922,Tamil Nadu,KYC_VERIFIED
TXN000303,INV00363,118842,2023-03-16,SIP,158833.75,2495.836,247.0168,Gujarat,KYC_VERIFIED
TXN000304,INV00079,120841,2024-06-27,Redemption,455493.01,6750.797,12.3667,Karnataka,KYC_VERIFIED
TXN000305,INV00120,118825,2024-06-26,Lumpsum,151650.99,934.972,215.9152,UP,KYC_VERIFIED
TXN000306,INV00222,118825,2021-03-14,Lumpsum,300612.89,1674.035,133.9805,Rajasthan,KYC_VERIFIED
TXN000307,INV00060,125497,2022-10-07,SIP,119988.71,3105.291,234.2489,Karnataka,KYC_PENDING
TXN000308,INV00149,118843,2020-06-20,Lumpsum,496969.05,4266.127,57.2007,Maharashtra,KYC_REJECTED
TXN000309,INV00195,118844,2023-08-13,Redemption,264381.76,3923.537,114.5344,Delhi,KYC_VERIFIED
TXN000310,INV00019,118845,2020-08-08,Dividend,338212.14,8611.35,204.5033,Delhi,KYC_VERIFIED
TXN000311,INV00049,118839,2023-02-24,Switch,363666.5,1891.838,77.7163,Rajasthan,NOT_KYC
TXN000312,INV00365,118842,2020-04-20,SIP,495854.75,2707.46,34.6721,Delhi,KYC_REJECTED
TXN000313,INV00407,118845,2020-07-07,Switch,309381.14,4744.613,103.1072,Maharashtra,KYC_VERIFIED
TXN000314,INV00391,118834,2024-01-19,Lumpsum,103369.15,1673.673,241.7138,West Bengal,NOT_KYC
TXN000315,INV00244,119551,2022-10-06,Redemption,38768.28,513.222,249.6491,UP,NOT_KYC
TXN000316,INV00441,118838,2024-03-18,Switch,351826.19,9047.974,31.8201,Rajasthan,KYC_PENDING
TXN000317,INV00255,119092,2022-03-18,Dividend,13535.69,91.25,36.9184,Maharashtra,KYC_VERIFIED
TXN000318,INV00389,118841,2024-09-30,Redemption,485536.7,2800.975,69.6745,Rajasthan,NOT_KYC
TXN000319,INV00144,118841,2020-02-16,Redemption,7325.3,39.885,260.1721,Rajasthan,NOT_KYC
TXN000320,INV00393,118846,2021-05-17,Lumpsum,430717.76,8370.277,143.7516,Maharashtra,NOT_KYC
TXN000321,INV00005,119092,2024-02-29,SIP,340753.03,2834.894,261.3279,Karnataka,KYC_VERIFIED
TXN000322,INV00111,120503,2023-02-19,Lumpsum,210717.67,4136.294,18.88,Rajasthan,KYC_VERIFIED
TXN000323,INV00357,118844,2024-05-12,Dividend,245714.6,1733.277,170.0972,Tamil Nadu,KYC_PENDING
TXN000325,INV00381,120841,2023-11-05,Lumpsum,187230.01,2411.098,299.6915,Karnataka,KYC_PENDING
TXN000326,INV00216,118846,2024-04-24,SIP,57606.84,298.276,276.608,Tamil Nadu,KYC_PENDING
TXN000327,INV00281,118840,2022-10-12,Switch,271559.16,5761.197,264.63,Delhi,KYC_PENDING
TXN000328,INV00121,118834,2022-12-25,Redemption,8988.48,153.613,115.5867,Gujarat,NOT_KYC
TXN000329,INV00246,118840,2024-06-25,Lumpsum,137098.28,4781.886,76.9576,Karnataka,KYC_PENDING
TXN000330,INV00177,120503,2022-03-30,Lumpsum,114378.48,959.015,149.4279,Maharashtra,KYC_VERIFIED
TXN000332,INV00365,118841,2020-12-31,Lumpsum,272253.04,1896.189,268.5734,Karnataka,NOT_KYC
TXN000333,INV00470,118844,2022-02-19,SIP,59572.24,343.649,264.4607,Karnataka,KYC_VERIFIED
TXN000334,INV00012,118843,2023-05-29,Redemption,83609.77,1115.956,215.6904,Gujarat,NOT_KYC
TXN000335,INV00497,118838,2021-06-12,Lumpsum,88137.25,1072.788,228.3873,Delhi,NOT_KYC
TXN000336,INV00102,118841,2020-07-02,Lumpsum,494325.0,2797.789,206.231,West Bengal,KYC_VERIFIED
TXN000337,INV00404,118837,2024-10-01,Redemption,283517.94,18355.641,76.9515,Maharashtra,KYC_VERIFIED
TXN000338,INV00071,118632,2023-05-15,Lumpsum,477662.89,4577.807,53.4524,Delhi,KYC_REJECTED
TXN000339,INV00352,118839,2024-06-26,Lumpsum,293728.95,2080.403,198.9736,UP,KYC_PENDING
TXN000340,INV00337,118839,2024-06-21,SIP,265423.29,1404.08,104.2048,UP,KYC_VERIFIED
TXN000341,INV00310,118845,2021-01-31,SIP,129689.56,1487.033,276.4293,West Bengal,KYC_VERIFIED
TXN000342,INV00355,118844,2020-08-20,Lumpsum,35281.78,204.336,228.5489,Maharashtra,KYC_PENDING
TXN000343,INV00140,118835,2024-07-29,Lumpsum,264081.24,1503.837,288.7503,UP,KYC_VERIFIED
TXN000344,INV00476,119551,2023-11-16,Redemption,210276.23,1446.387,177.1565,Karnataka,KYC_VERIFIED
TXN000345,INV00314,125497,2023-05-01,Redemption,477350.36,5229.982,105.4979,Tamil Nadu,KYC_VERIFIED
TXN000346,INV00433,118842,2024-09-21,Redemption,347808.79,9999.73,109.4105,Maharashtra,KYC_VERIFIED
TXN000347,INV00455,119092,2022-04-29,SIP,483438.36,3629.728,139.5804,Gujarat,KYC_VERIFIED
TXN000348,INV00385,118841,2023-04-02,Redemption,331300.87,2734.309,77.9281,Karnataka,NOT_KYC
TXN000349,INV00143,118825,2023-02-02,Dividend,114362.51,913.822,218.3453,Maharashtra,KYC_VERIFIED
TXN000350,INV00485,118632,2022-06-30,SIP,6873.23,203.137,216.5098,Gujarat,KYC_VERIFIED
TXN000351,INV00123,118841,2022-04-09,SIP,476043.37,2756.115,263.4475,Gujarat,KYC_REJECTED
TXN000352,INV00089,118836,2020-07-03,Lumpsum,349576.01,5026.829,111.6753,Tamil Nadu,KYC_REJECTED
TXN000353,INV00274,118825,2023-08-03,Switch,107027.09,735.789,259.2391,UP,KYC_REJECTED
TXN000354,INV00071,118844,2020-09-12,Redemption,329942.6,1851.535,119.7236,UP,NOT_KYC
TXN000355,INV00067,119092,2024-08-22,SIP,41852.41,247.94,260.9384,UP,KYC_VERIFIED
TXN000356,INV00370,118843,2024-06-06,SIP,297461.52,2897.771,177.2887,Karnataka,NOT_KYC
TXN000357,INV00131,119092,2020-06-04,Redemption,150698.04,1036.529,33.7005,Karnataka,KYC_REJECTED
TXN000358,INV00186,118843,2021-05-08,Lumpsum,30645.14,716.548,232.5595,UP,KYC_PENDING
TXN000359,INV00497,118843,2023-01-24,Lumpsum,429060.35,7686.04,299.9968,UP,KYC_VERIFIED
TXN000360,INV00235,118844,2023-10-13,SIP,419471.79,20229.001,172.4921,Karnataka,KYC_PENDING
TXN000361,INV00081,118837,2021-05-11,SIP,86704.64,567.873,220.8514,Maharashtra,KYC_REJECTED
TXN000362,INV00498,125497,2024-03-26,SIP,83415.55,658.08,203.0948,Rajasthan,KYC_VERIFIED
TXN000363,INV00432,120841,2023-01-13,Lumpsum,215473.68,1884.011,72.3523,West Bengal,NOT_KYC
TXN000364,INV00343,118632,2022-04-19,Dividend,154065.71,4354.172,41.441,Maharashtra,KYC_VERIFIED
TXN000365,INV00426,118825,2023-10-30,SIP,496515.57,5230.145,245.1154,UP,KYC_REJECTED
TXN000366,INV00214,120503,2022-12-16,Redemption,315941.07,2067.983,282.3739,Delhi,KYC_PENDING
TXN000367,INV00362,120503,2022-10-18,SIP,400373.95,3380.925,267.8976,Delhi,KYC_VERIFIED
TXN000368,INV00355,118843,2021-07-09,Redemption,297136.98,2872.984,98.2958,UP,NOT_KYC
TXN000369,INV00244,125497,2023-06-14,Lumpsum,205218.0,1488.084,88.0162,West Bengal,NOT_KYC
TXN000370,INV00185,118837,2022-06-23,Lumpsum,67049.22,2477.402,183.444,Tamil Nadu,KYC_REJECTED
TXN000371,INV00245,119092,2022-07-03,Redemption,498968.86,46791.977,276.6369,Maharashtra,KYC_PENDING
TXN000372,INV00032,118836,2021-11-14,Lumpsum,382474.74,4107.419,62.0699,Delhi,KYC_VERIFIED
TXN000373,INV00488,118825,2020-09-13,Lumpsum,422655.76,5589.981,286.3788,West Bengal,NOT_KYC
TXN000374,INV00389,118834,2021-05-09,SIP,5549.5,27.771,143.8195,Gujarat,KYC_VERIFIED
TXN000375,INV00176,118839,2021-04-10,Lumpsum,167838.19,1262.072,88.8113,Rajasthan,NOT_KYC
TXN000376,INV00103,118838,2020-09-07,Switch,63009.62,408.065,176.6792,Maharashtra,KYC_VERIFIED
TXN000377,INV00371,118838,2024-09-17,Redemption,419222.5,3378.346,70.5711,Tamil Nadu,NOT_KYC
TXN000378,INV00077,118840,2021-04-17,Dividend,108941.13,575.499,212.1741,Tamil Nadu,KYC_REJECTED
TXN000379,INV00438,118834,2022-08-11,Lumpsum,70336.52,673.17,61.247,West Bengal,KYC_REJECTED
TXN000380,INV00368,118825,2020-07-27,Switch,18154.85,108.93,222.6712,Maharashtra,KYC_VERIFIED
TXN000381,INV00107,118844,2023-11-20,Lumpsum,292241.65,1556.422,19.8685,UP,KYC_VERIFIED
TXN000382,INV00101,118835,2021-02-08,SIP,95948.15,737.333,165.8478,Delhi,KYC_REJECTED
TXN000383,INV00043,118835,2022-01-21,Lumpsum,199612.52,2545.786,151.1911,Maharashtra,KYC_VERIFIED
TXN000384,INV00411,118841,2021-03-24,Redemption,220224.14,1439.178,209.2541,Karnataka,NOT_KYC
TXN000385,INV00458,118840,2023-03-16,Redemption,329533.19,4977.801,254.8037,West Bengal,KYC_VERIFIED
TXN000386,INV00189,118836,2024-01-30,Switch,416083.38,3048.661,166.42,Delhi,NOT_KYC
TXN000387,INV00166,118846,2023-10-01,Lumpsum,79092.31,543.497,192.4793,UP,KYC_PENDING
TXN000388,INV00105,118846,2022-05-27,Lumpsum,261436.17,1767.568,48.5081,Delhi,KYC_REJECTED
TXN000389,INV00311,120503,2021-03-28,Switch,301813.51,1643.829,206.3122,Delhi,KYC_PENDING
TXN000390,INV00049,118632,2023-11-21,Dividend,186461.08,2299.579,178.6797,Rajasthan,KYC_VERIFIED
TXN000391,INV00016,118838,2024-05-15,Lumpsum,40808.24,558.955,124.8755,Rajasthan,KYC_REJECTED
TXN000392,INV00331,118839,2023-07-30,Switch,335711.66,6406.802,96.3227,Rajasthan,NOT_KYC
TXN000393,INV00348,118632,2024-11-18,Dividend,149272.56,1632.7,51.2745,West Bengal,KYC_REJECTED
TXN000394,INV00172,118632,2024-12-28,Lumpsum,365491.22,5298.532,258.3897,Rajasthan,KYC_PENDING
TXN000395,INV00206,120841,2020-07-30,Lumpsum,162964.55,893.282,138.1122,Delhi,KYC_REJECTED
TXN000396,INV00173,118840,2021-04-11,Lumpsum,298487.13,26246.837,171.3361,West Bengal,KYC_VERIFIED
TXN000397,INV00335,118836,2022-04-29,Redemption,181465.78,3804.84,146.2797,UP,KYC_PENDING
TXN000398,INV00009,120503,2020-04-19,Lumpsum,75233.7,501.902,284.0233,Delhi,NOT_KYC
TXN000399,INV00180,118839,2021-03-29,Redemption,341606.7,2534.283,143.7492,Tamil Nadu,KYC_PENDING
TXN000400,INV00289,118825,2021-08-06,Lumpsum,459103.03,3711.603,28.9404,Rajasthan,KYC_VERIFIED
TXN000401,INV00155,119092,2023-04-03,Dividend,62359.27,573.759,124.9358,Maharashtra,NOT_KYC
TXN000402,INV00156,118825,2024-10-24,Switch,373069.42,2376.626,171.7099,Delhi,NOT_KYC
TXN000403,INV00144,118843,2022-01-01,SIP,307211.84,3011.133,134.9162,Maharashtra,KYC_REJECTED
TXN000404,INV00213,119551,2023-05-12,Lumpsum,99314.85,540.032,233.6374,West Bengal,KYC_REJECTED
TXN000405,INV00418,119092,2020-01-30,Lumpsum,143139.28,980.428,131.3554,Gujarat,KYC_VERIFIED
TXN000406,INV00120,118842,2024-06-11,Dividend,107097.32,1143.088,169.2397,Maharashtra,KYC_VERIFIED
TXN000408,INV00379,118825,2022-06-25,Switch,271389.0,2884.567,182.0904,Delhi,NOT_KYC
TXN000409,INV00311,118835,2021-05-17,Redemption,407736.46,3827.033,189.5012,Maharashtra,NOT_KYC
TXN000410,INV00024,125497,2024-03-09,Dividend,162023.38,933.804,197.0281,Rajasthan,KYC_VERIFIED
TXN000411,INV00136,118839,2024-06-30,Lumpsum,304325.81,4565.868,263.711,West Bengal,KYC_VERIFIED
TXN000412,INV00058,118843,2022-04-10,Lumpsum,297634.88,1794.635,208.9485,Rajasthan,KYC_VERIFIED
TXN000414,INV00301,118836,2022-02-20,SIP,213869.7,4254.578,126.6847,UP,KYC_VERIFIED
TXN000415,INV00337,118841,2022-05-31,SIP,367460.32,4040.443,64.0162,Karnataka,KYC_VERIFIED
TXN000416,INV00349,120503,2024-03-25,Redemption,119251.0,835.308,293.92,Rajasthan,KYC_REJECTED
TXN000417,INV00022,118632,2023-07-31,Lumpsum,281732.97,8460.854,161.1288,Delhi,KYC_PENDING
TXN000418,INV00366,118825,2022-02-02,Redemption,65945.56,6439.243,246.3275,West Bengal,KYC_VERIFIED
TXN000419,INV00174,119551,2024-04-18,Switch,431372.13,9242.168,160.4109,Karnataka,KYC_VERIFIED
TXN000420,INV00439,118632,2021-01-12,Switch,427855.8,15286.783,167.1734,West Bengal,KYC_REJECTED
TXN000421,INV00047,120503,2022-02-27,Lumpsum,373962.97,2981.18,233.5103,Karnataka,KYC_PENDING
TXN000422,INV00450,118839,2023-07-04,Redemption,392312.94,5312.427,176.9202,Delhi,KYC_REJECTED
TXN000423,INV00408,118840,2022-12-26,Switch,219292.08,8917.011,12.2582,Maharashtra,KYC_VERIFIED
TXN000424,INV00084,118846,2020-10-29,Dividend,298924.1,1639.173,286.7242,West Bengal,KYC_VERIFIED
TXN000425,INV00079,118842,2023-12-08,Lumpsum,51155.89,1034.878,50.7442,Delhi,KYC_VERIFIED
TXN000426,INV00289,118845,2021-12-23,Lumpsum,82015.09,4593.08,25.127,Delhi,NOT_KYC
TXN000427,INV00179,118632,2022-08-22,Redemption,248265.34,6308.37,140.2001,Maharashtra,NOT_KYC
TXN000428,INV00485,118839,2020-08-05,Lumpsum,34612.49,190.208,238.808,Tamil Nadu,KYC_VERIFIED
TXN000429,INV00426,118834,2020-05-01,Redemption,497341.33,2628.563,134.5046,UP,KYC_VERIFIED
TXN000430,INV00426,125497,2020-08-13,SIP,59380.89,525.55,270.773,Tamil Nadu,KYC_PENDING
TXN000431,INV00031,118846,2024-09-24,Lumpsum,304545.92,4249.65,179.2778,UP,KYC_REJECTED
TXN000432,INV00059,120841,2020-05-01,Lumpsum,214880.92,1302.002,108.8447,Rajasthan,KYC_REJECTED
TXN000433,INV00054,118843,2023-12-06,SIP,302847.88,1706.378,214.1289,Karnataka,KYC_REJECTED
TXN000434,INV00184,118839,2024-10-27,SIP,274012.68,3638.068,35.8256,Tamil Nadu,KYC_VERIFIED
TXN000435,INV00208,118825,2024-06-11,Lumpsum,211385.17,1342.682,283.0132,Maharashtra,KYC_VERIFIED
TXN000436,INV00022,118835,2024-03-10,Dividend,398225.1,2779.365,210.6197,UP,KYC_VERIFIED
TXN000437,INV00121,118835,2020-03-19,Lumpsum,402318.95,4434.64,104.4482,Gujarat,KYC_REJECTED
TXN000439,INV00204,120841,2023-11-18,Redemption,472359.94,3843.981,73.9272,West Bengal,KYC_REJECTED
TXN000440,INV00141,120503,2022-09-24,SIP,129316.84,1902.856,202.8951,Maharashtra,KYC_VERIFIED
TXN000441,INV00334,118846,2022-01-05,Switch,227423.29,1246.406,61.9511,Delhi,KYC_REJECTED
TXN000442,INV00044,118836,2022-07-19,Redemption,203415.07,4319.002,37.7606,Gujarat,NOT_KYC
TXN000443,INV00241,120841,2022-12-10,Lumpsum,490214.81,3559.083,118.8442,West Bengal,KYC_REJECTED
TXN000444,INV00199,119551,2020-10-02,Lumpsum,483060.47,3844.108,139.3372,Rajasthan,KYC_VERIFIED
TXN000445,INV00369,119092,2024-04-02,Dividend,195419.73,2277.266,12.2846,Delhi,KYC_VERIFIED
TXN000446,INV00205,118846,2022-12-05,Dividend,64173.62,521.931,193.0847,Rajasthan,NOT_KYC
TXN000447,INV00430,120503,2020-09-12,Switch,198219.1,1306.289,248.2408,Gujarat,KYC_VERIFIED
TXN000448,INV00255,125497,2020-05-08,Lumpsum,448474.55,9116.535,217.8716,Tamil Nadu,KYC_VERIFIED
TXN000449,INV00078,120841,2021-07-14,Redemption,90066.06,538.406,123.1807,Maharashtra,KYC_VERIFIED
TXN000450,INV00318,118843,2021-10-19,Lumpsum,372689.86,3004.627,264.7853,UP,KYC_PENDING
TXN000451,INV00396,119092,2022-01-11,Lumpsum,477917.08,41312.316,114.3944,Delhi,KYC_VERIFIED
TXN000452,INV00264,118825,2024-04-20,Lumpsum,44284.48,549.58,129.9756,West Bengal,KYC_REJECTED
TXN000453,INV00077,118846,2021-04-15,Lumpsum,144433.42,976.797,216.2213,Maharashtra,KYC_REJECTED
TXN000454,INV00139,118632,2024-12-13,Lumpsum,73868.55,412.835,75.604,Karnataka,KYC_VERIFIED
TXN000455,INV00276,118632,2021-07-29,Switch,431128.74,4018.769,86.9194,Delhi,NOT_KYC
TXN000456,INV00448,118842,2023-04-26,Lumpsum,381148.52,20519.258,53.0904,Karnataka,NOT_KYC
TXN000457,INV00319,118843,2020-10-28,Dividend,114428.97,4513.257,41.6243,Maharashtra,KYC_VERIFIED
TXN000458,INV00499,118845,2022-02-23,Redemption,75726.6,1005.362,144.3176,Rajasthan,KYC_PENDING
TXN000459,INV00145,118837,2022-01-10,Redemption,252215.43,1443.706,130.9333,Gujarat,KYC_REJECTED
TXN000460,INV00253,118843,2022-12-27,Lumpsum,72281.19,1036.025,95.674,Tamil Nadu,KYC_PENDING
TXN000461,INV00239,118837,2021-02-18,Dividend,163804.33,1177.457,229.5958,Maharashtra,KYC_VERIFIED
TXN000462,INV00284,120503,2021-05-26,Dividend,126256.79,2776.662,289.0332,Tamil Nadu,KYC_VERIFIED
TXN000463,INV00469,118835,2022-06-22,Redemption,198656.7,1373.529,164.3603,UP,KYC_VERIFIED
TXN000464,INV00041,118837,2023-12-18,Lumpsum,348300.21,16934.942,147.065,Delhi,KYC_VERIFIED
TXN000465,INV00310,118825,2024-01-07,Lumpsum,455697.22,15438.278,235.3693,Tamil Nadu,NOT_KYC
TXN000466,INV00431,120841,2020-07-14,Lumpsum,328505.17,2261.564,282.7647,Gujarat,KYC_VERIFIED
TXN000467,INV00413,118834,2020-01-08,Redemption,317967.39,12465.54,277.3729,West Bengal,KYC_PENDING
TXN000468,INV00157,118845,2024-06-02,Redemption,433698.8,3001.642,100.4477,Delhi,KYC_PENDING
TXN000469,INV00050,118632,2023-05-03,SIP,397950.47,2845.15,115.1031,Delhi,KYC_PENDING
TXN000470,INV00319,118835,2024-05-27,Redemption,290523.89,1709.165,145.5469,Karnataka,KYC_VERIFIED
TXN000471,INV00116,120503,2024-03-08,Lumpsum,103407.9,1536.743,183.8986,West Bengal,KYC_REJECTED
TXN000472,INV00036,118838,2024-07-24,Dividend,275998.46,2521.371,36.7729,UP,KYC_REJECTED
TXN000473,INV00415,118839,2020-04-19,Lumpsum,474041.04,14830.148,176.0794,Tamil Nadu,NOT_KYC
TXN000474,INV00471,118846,2021-06-06,Lumpsum,109066.52,1011.335,152.4028,Gujarat,KYC_REJECTED
TXN000475,INV00096,120503,2021-03-07,Lumpsum,107585.96,613.098,103.233,Maharashtra,NOT_KYC
TXN000476,INV00160,119551,2021-08-16,Dividend,225509.24,4380.077,124.9394,UP,KYC_VERIFIED
TXN000477,INV00004,118841,2022-08-23,Switch,361667.01,26950.312,126.7799,Rajasthan,KYC_VERIFIED
TXN000478,INV00194,118839,2020-01-26,Lumpsum,2364.05,57.956,297.8163,Tamil Nadu,KYC_VERIFIED
TXN000479,INV00062,125497,2024-05-31,Lumpsum,343876.36,1985.93,155.9991,Tamil Nadu,NOT_KYC
TXN000480,INV00219,118844,2024-06-06,Lumpsum,131163.77,907.207,72.4932,Delhi,KYC_PENDING
TXN000481,INV00301,119551,2021-09-05,Redemption,361100.31,3052.803,202.0547,Maharashtra,NOT_KYC
TXN000482,INV00140,118839,2023-09-13,Dividend,483327.86,6281.9,77.1678,Tamil Nadu,KYC_PENDING
TXN000483,INV00175,118835,2023-08-31,Dividend,457115.85,2784.562,90.364,Karnataka,KYC_VERIFIED
TXN000484,INV00222,118843,2023-09-09,Redemption,154988.81,5412.6,290.3927,Tamil Nadu,KYC_VERIFIED
TXN000485,INV00286,119551,2024-11-22,SIP,194704.92,1946.474,215.181,Gujarat,KYC_REJECTED
TXN000486,INV00271,118834,2024-06-04,SIP,188444.25,7303.742,129.1232,West Bengal,KYC_REJECTED
TXN000487,INV00413,118838,2022-01-10,Redemption,369187.47,3107.218,84.8226,Karnataka,KYC_REJECTED
TXN000488,INV00054,118834,2022-10-20,Lumpsum,287117.24,1852.586,128.9328,Rajasthan,KYC_VERIFIED
TXN000489,INV00219,118845,2022-10-13,Dividend,89044.41,859.913,151.5536,Delhi,KYC_VERIFIED
TXN000490,INV00159,118844,2022-05-20,SIP,36415.35,356.14,299.5417,Karnataka,KYC_REJECTED
TXN000491,INV00013,118838,2021-03-26,Dividend,387327.67,2891.63,241.8397,Tamil Nadu,NOT_KYC
TXN000492,INV00311,118842,2024-10-16,SIP,65573.51,471.346,152.1025,Rajasthan,KYC_VERIFIED
TXN000493,INV00042,118838,2024-11-08,Lumpsum,14270.42,113.383,106.9506,Maharashtra,KYC_VERIFIED
TXN000494,INV00129,118836,2021-01-10,Switch,374817.19,2939.508,229.8608,Gujarat,KYC_REJECTED
TXN000495,INV00269,118846,2020-01-27,Redemption,43971.94,1544.106,280.793,Gujarat,NOT_KYC
TXN000496,INV00410,118846,2020-02-07,SIP,156277.15,2080.945,272.6635,Delhi,KYC_REJECTED
TXN000497,INV00196,119551,2022-02-20,Switch,227367.59,1664.498,122.2603,Tamil Nadu,KYC_VERIFIED
TXN000498,INV00093,118845,2023-10-15,Lumpsum,197504.53,2035.433,135.381,Delhi,KYC_PENDING
TXN000499,INV00290,120503,2022-01-15,Switch,254704.15,1297.036,269.7835,West Bengal,KYC_REJECTED
TXN000500,INV00187,118842,2020-07-31,Redemption,332454.24,1808.281,138.7401,Delhi,KYC_PENDING
TXN000501,INV00172,118842,2022-08-14,Lumpsum,4052.95,29.203,37.8037,UP,NOT_KYC
TXN000502,INV00436,118825,2023-07-04,Redemption,404283.05,37177.341,290.2594,Rajasthan,KYC_REJECTED
